 Satellite:           Jason-1
 Date of filtering:   15-May-2015, 16:03:47
 Original file:       Jason-1\Jason-1_ASCII\110\110_001tu_jason1.00_ASCII.txt 
 Allowed ins. flags:  00000000 
 Allowed orb. flags:  00000110 
 St. dev. max limit:  0.2 [m] 
   SWH. threshold:    7 [m] 
 abs(SSH - mssh) threshold:    2 [m] 

             jday	           glat	           glon	           hsat	           ralt	    stdalt	       swh	     otide	     etide	      invb	     wtrop	     dtrop	     ionos	      mssh	      geoh	    iflags	    oflags	     ptide	       emb	    SumOfCorr-s	            SSH	     SSH - mssh	     SSH - geoh
      1825.53693	     -15.463042	      94.232050	    1341257.423	    1341310.376	     0.056	     1.890	     0.126	    -0.122	    -0.026	    -0.189	    -2.313	    -0.051	   -50.576	   -51.501	         0	         0	     0.002	    -0.096	         -2.795	        -50.158	          0.418	          1.343
      1825.53694	     -15.413457	      94.251541	    1341247.911	    1341300.901	     0.089	     2.010	     0.126	    -0.123	    -0.026	    -0.188	    -2.313	    -0.057	   -50.597	   -51.532	         0	         0	     0.002	    -0.096	         -2.801	        -50.189	          0.408	          1.343
      1825.53695	     -15.363870	      94.271020	    1341238.422	    1341291.453	     0.048	     2.080	     0.125	    -0.123	    -0.026	    -0.189	    -2.313	    -0.042	   -50.605	   -51.545	         0	         0	     0.002	    -0.104	         -2.795	        -50.236	          0.369	          1.309
      1825.53696	     -15.314281	      94.290489	    1341228.956	    1341281.936	     0.074	     2.070	     0.125	    -0.123	    -0.025	    -0.187	    -2.313	    -0.051	   -50.608	   -51.541	         0	         0	     0.002	    -0.102	         -2.799	        -50.181	          0.427	          1.360
      1825.53697	     -15.264688	      94.309946	    1341219.514	    1341272.500	     0.086	     2.100	     0.125	    -0.123	    -0.025	    -0.185	    -2.313	    -0.044	   -50.598	   -51.530	         0	         0	     0.002	    -0.104	         -2.792	        -50.194	          0.404	          1.336
      1825.53699	     -15.215093	      94.329392	    1341210.094	    1341263.040	     0.086	     1.960	     0.124	    -0.123	    -0.024	    -0.185	    -2.312	    -0.044	   -50.582	   -51.511	         0	         0	     0.002	    -0.097	         -2.783	        -50.163	          0.419	          1.348
      1825.53700	     -15.165495	      94.348827	    1341200.698	    1341253.676	     0.064	     1.920	     0.124	    -0.123	    -0.024	    -0.182	    -2.312	    -0.044	   -50.555	   -51.489	         0	         0	     0.002	    -0.093	         -2.776	        -50.202	          0.353	          1.287
      1825.53701	     -15.115894	      94.368251	    1341191.325	    1341244.287	     0.081	     1.980	     0.124	    -0.123	    -0.023	    -0.181	    -2.312	    -0.050	   -50.533	   -51.469	         0	         0	     0.002	    -0.099	         -2.786	        -50.176	          0.357	          1.293
      1825.53702	     -15.066291	      94.387665	    1341181.975	    1341234.920	     0.085	     1.980	     0.124	    -0.123	    -0.023	    -0.182	    -2.312	    -0.044	   -50.511	   -51.444	         0	         0	     0.002	    -0.095	         -2.777	        -50.168	          0.343	          1.276
      1825.53703	     -15.016685	      94.407067	    1341172.648	    1341225.539	     0.066	     2.090	     0.123	    -0.123	    -0.022	    -0.180	    -2.312	    -0.038	   -50.476	   -51.406	         0	         0	     0.002	    -0.099	         -2.772	        -50.119	          0.357	          1.287
      1825.53704	     -14.967076	      94.426458	    1341163.345	    1341216.196	     0.061	     1.870	     0.123	    -0.123	    -0.022	    -0.181	    -2.312	    -0.060	   -50.425	   -51.355	         0	         0	     0.002	    -0.091	         -2.787	        -50.064	          0.361	          1.291
      1825.53706	     -14.917464	      94.445839	    1341154.065	    1341206.877	     0.097	     1.840	     0.123	    -0.123	    -0.021	    -0.182	    -2.312	    -0.058	   -50.361	   -51.297	         0	         0	     0.002	    -0.092	         -2.786	        -50.026	          0.335	          1.271
      1825.53707	     -14.867850	      94.465209	    1341144.808	    1341197.543	     0.076	     1.780	     0.123	    -0.123	    -0.021	    -0.182	    -2.312	    -0.051	   -50.294	   -51.236	         0	         0	     0.002	    -0.088	         -2.775	        -49.960	          0.334	          1.276
      1825.53708	     -14.818233	      94.484568	    1341135.575	    1341188.241	     0.076	     1.650	     0.123	    -0.123	    -0.020	    -0.182	    -2.312	    -0.056	   -50.223	   -51.166	         0	         0	     0.002	    -0.083	         -2.774	        -49.892	          0.331	          1.274
      1825.53709	     -14.768613	      94.503916	    1341126.365	    1341178.994	     0.063	     1.760	     0.123	    -0.123	    -0.020	    -0.182	    -2.311	    -0.034	   -50.153	   -51.094	         0	         0	     0.002	    -0.092	         -2.760	        -49.869	          0.284	          1.225
      1825.53710	     -14.718991	      94.523254	    1341117.179	    1341169.753	     0.053	     1.820	     0.122	    -0.123	    -0.019	    -0.183	    -2.311	    -0.032	   -50.085	   -51.023	         0	         0	     0.002	    -0.093	         -2.759	        -49.815	          0.270	          1.208
      1825.53711	     -14.669366	      94.542581	    1341108.016	    1341160.472	     0.072	     1.660	     0.122	    -0.123	    -0.019	    -0.182	    -2.311	    -0.052	   -50.021	   -50.956	         0	         0	     0.002	    -0.086	         -2.771	        -49.685	          0.336	          1.271
      1825.53713	     -14.619738	      94.561897	    1341098.877	    1341151.317	     0.047	     1.770	     0.122	    -0.123	    -0.018	    -0.182	    -2.311	    -0.032	   -49.953	   -50.893	         0	         0	     0.002	    -0.088	         -2.752	        -49.688	          0.265	          1.205
      1825.53714	     -14.570108	      94.581203	    1341089.761	    1341142.177	     0.090	     1.940	     0.122	    -0.123	    -0.018	    -0.180	    -2.311	    -0.044	   -49.886	   -50.832	         0	         0	     0.002	    -0.089	         -2.763	        -49.653	          0.233	          1.179
      1825.53715	     -14.520475	      94.600499	    1341080.669	    1341132.997	     0.061	     1.750	     0.122	    -0.123	    -0.017	    -0.180	    -2.311	    -0.038	   -49.830	   -50.774	         0	         0	     0.002	    -0.086	         -2.753	        -49.575	          0.255	          1.199
      1825.53716	     -14.470839	      94.619784	    1341071.600	    1341123.861	     0.032	     1.630	     0.122	    -0.124	    -0.017	    -0.177	    -2.311	    -0.029	   -49.787	   -50.715	         0	         0	     0.002	    -0.080	         -2.736	        -49.525	          0.262	          1.190
      1825.53717	     -14.421201	      94.639058	    1341062.555	    1341114.780	     0.084	     1.850	     0.122	    -0.124	    -0.017	    -0.177	    -2.311	    -0.046	   -49.727	   -50.665	         0	         0	     0.002	    -0.085	         -2.758	        -49.467	          0.260	          1.198
      1825.53719	     -14.371561	      94.658322	    1341053.534	    1341105.750	     0.067	     1.930	     0.122	    -0.124	    -0.016	    -0.174	    -2.311	    -0.029	   -49.677	   -50.622	         0	         0	     0.002	    -0.090	         -2.742	        -49.474	          0.203	          1.148
      1825.53720	     -14.321917	      94.677576	    1341044.536	    1341096.705	     0.069	     1.930	     0.122	    -0.124	    -0.016	    -0.175	    -2.311	    -0.052	   -49.631	   -50.582	         0	         0	     0.002	    -0.088	         -2.764	        -49.405	          0.226	          1.177
      1825.53721	     -14.272271	      94.696820	    1341035.562	    1341087.680	     0.061	     1.820	     0.122	    -0.124	    -0.016	    -0.174	    -2.311	    -0.052	   -49.598	   -50.543	         0	         0	     0.002	    -0.083	         -2.758	        -49.360	          0.238	          1.183
      1825.53722	     -14.222623	      94.716053	    1341026.612	    1341078.689	     0.046	     1.770	     0.122	    -0.124	    -0.015	    -0.173	    -2.310	    -0.036	   -49.551	   -50.499	         0	         0	     0.002	    -0.082	         -2.738	        -49.339	          0.212	          1.160
      1825.53723	     -14.172972	      94.735276	    1341017.686	    1341069.724	     0.055	     1.920	     0.122	    -0.124	    -0.015	    -0.172	    -2.310	    -0.031	   -49.495	   -50.444	         0	         0	     0.002	    -0.088	         -2.738	        -49.300	          0.195	          1.144
      1825.53724	     -14.123319	      94.754489	    1341008.783	    1341060.731	     0.062	     1.820	     0.121	    -0.124	    -0.015	    -0.173	    -2.310	    -0.039	   -49.429	   -50.372	         0	         0	     0.002	    -0.085	         -2.744	        -49.204	          0.225	          1.168
      1825.53726	     -14.073663	      94.773692	    1340999.904	    1341051.753	     0.074	     1.680	     0.121	    -0.124	    -0.015	    -0.172	    -2.310	    -0.049	   -49.351	   -50.294	         0	         0	     0.002	    -0.081	         -2.749	        -49.100	          0.251	          1.194
      1825.53727	     -14.024004	      94.792885	    1340991.049	    1341042.849	     0.055	     2.030	     0.121	    -0.124	    -0.014	    -0.173	    -2.310	    -0.042	   -49.256	   -50.210	         0	         0	     0.002	    -0.089	         -2.750	        -49.050	          0.206	          1.160
      1825.53728	     -13.974343	      94.812067	    1340982.218	    1341033.906	     0.074	     1.820	     0.121	    -0.124	    -0.014	    -0.173	    -2.310	    -0.036	   -49.150	   -50.108	         0	         0	     0.002	    -0.083	         -2.738	        -48.950	          0.200	          1.158
      1825.53729	     -13.924680	      94.831240	    1340973.411	    1341024.997	     0.045	     1.810	     0.121	    -0.124	    -0.014	    -0.172	    -2.310	    -0.037	   -49.030	   -49.985	         0	         0	     0.002	    -0.080	         -2.735	        -48.851	          0.179	          1.134
      1825.53730	     -13.875014	      94.850403	    1340964.628	    1341016.069	     0.071	     1.830	     0.121	    -0.124	    -0.014	    -0.169	    -2.310	    -0.037	   -48.893	   -49.846	         0	         0	     0.001	    -0.086	         -2.739	        -48.702	          0.191	          1.144
      1825.53732	     -13.825345	      94.869555	    1340955.869	    1341007.155	     0.063	     1.780	     0.121	    -0.124	    -0.013	    -0.169	    -2.310	    -0.055	   -48.765	   -49.710	         0	         0	     0.001	    -0.081	         -2.751	        -48.535	          0.230	          1.175
      1825.53733	     -13.775674	      94.888698	    1340947.134	    1340998.285	     0.046	     1.830	     0.121	    -0.124	    -0.013	    -0.165	    -2.310	    -0.043	   -48.623	   -49.584	         0	         0	     0.001	    -0.079	         -2.733	        -48.418	          0.205	          1.166
      1825.53734	     -13.726001	      94.907831	    1340938.423	    1340989.431	     0.088	     2.070	     0.121	    -0.124	    -0.013	    -0.164	    -2.310	    -0.046	   -48.500	   -49.461	         0	         0	     0.001	    -0.088	         -2.744	        -48.264	          0.236	          1.197
      1825.53735	     -13.676325	      94.926955	    1340929.736	    1340980.633	     0.068	     1.700	     0.121	    -0.124	    -0.013	    -0.162	    -2.310	    -0.046	   -48.369	   -49.331	         0	         0	     0.001	    -0.080	         -2.734	        -48.163	          0.206	          1.168
      1825.53736	     -13.626646	      94.946068	    1340921.073	    1340971.801	     0.042	     1.760	     0.121	    -0.124	    -0.013	    -0.160	    -2.310	    -0.038	   -48.219	   -49.181	         0	         0	     0.001	    -0.079	         -2.723	        -48.005	          0.214	          1.176
      1825.53737	     -13.576966	      94.965172	    1340912.434	    1340963.035	     0.058	     1.890	     0.121	    -0.124	    -0.012	    -0.158	    -2.310	    -0.026	   -48.048	   -49.001	         0	         0	     0.001	    -0.082	         -2.711	        -47.890	          0.158	          1.111
      1825.53739	     -13.527282	      94.984266	    1340903.819	    1340954.134	     0.061	     1.560	     0.120	    -0.124	    -0.012	    -0.157	    -2.310	    -0.064	   -47.834	   -48.783	         0	         0	     0.001	    -0.071	         -2.737	        -47.578	          0.256	          1.205
      1825.53740	     -13.477597	      95.003350	    1340895.229	    1340945.329	     0.067	     1.740	     0.120	    -0.125	    -0.012	    -0.157	    -2.310	    -0.039	   -47.576	   -48.525	         0	         0	     0.001	    -0.080	         -2.722	        -47.378	          0.198	          1.147
      1825.53741	     -13.427909	      95.022425	    1340886.663	    1340936.439	     0.077	     1.530	     0.120	    -0.125	    -0.012	    -0.157	    -2.310	    -0.034	   -47.287	   -48.237	         0	         0	     0.001	    -0.073	         -2.710	        -47.066	          0.221	          1.171
      1825.53742	     -13.378219	      95.041491	    1340878.120	    1340927.581	     0.066	     1.750	     0.120	    -0.125	    -0.011	    -0.157	    -2.310	    -0.047	   -46.962	   -47.920	         0	         0	     0.001	    -0.078	         -2.727	        -46.734	          0.228	          1.186
      1825.53743	     -13.328526	      95.060546	    1340869.603	    1340918.765	     0.043	     1.770	     0.120	    -0.125	    -0.011	    -0.158	    -2.310	    -0.039	   -46.622	   -47.585	         0	         0	     0.001	    -0.078	         -2.720	        -46.442	          0.180	          1.143
      1825.53745	     -13.278831	      95.079593	    1340861.109	    1340909.944	     0.078	     1.720	     0.119	    -0.125	    -0.011	    -0.159	    -2.310	    -0.033	   -46.291	   -47.252	         0	         0	     0.001	    -0.078	         -2.715	        -46.120	          0.171	          1.132
      1825.53746	     -13.229133	      95.098630	    1340852.640	    1340901.127	     0.095	     1.870	     0.119	    -0.125	    -0.011	    -0.160	    -2.310	    -0.051	   -45.976	   -46.937	         0	         0	     0.001	    -0.081	         -2.737	        -45.750	          0.226	          1.187
      1825.53747	     -13.179433	      95.117657	    1340844.195	    1340892.369	     0.091	     1.580	     0.119	    -0.125	    -0.010	    -0.161	    -2.309	    -0.039	   -45.698	   -46.663	         0	         0	     0.001	    -0.074	         -2.717	        -45.457	          0.241	          1.206
      1825.53748	     -13.129731	      95.136675	    1340835.774	    1340883.729	     0.072	     1.510	     0.118	    -0.125	    -0.010	    -0.163	    -2.309	    -0.046	   -45.462	   -46.431	         0	         0	     0.001	    -0.071	         -2.723	        -45.232	          0.230	          1.199
      1825.53749	     -13.080027	      95.155684	    1340827.378	    1340875.178	     0.095	     1.760	     0.118	    -0.125	    -0.010	    -0.164	    -2.309	    -0.044	   -45.277	   -46.249	         0	         0	     0.001	    -0.076	         -2.727	        -45.073	          0.204	          1.176
      1825.53750	     -13.030320	      95.174683	    1340819.007	    1340866.667	     0.079	     1.520	     0.118	    -0.125	    -0.010	    -0.166	    -2.309	    -0.034	   -45.138	   -46.103	         0	         0	     0.001	    -0.073	         -2.716	        -44.944	          0.194	          1.159
      1825.53752	     -12.980611	      95.193674	    1340810.659	    1340858.188	     0.074	     1.610	     0.118	    -0.125	    -0.009	    -0.168	    -2.309	    -0.035	   -45.025	   -45.989	         0	         0	     0.001	    -0.073	         -2.718	        -44.811	          0.214	          1.178
      1825.53753	     -12.930899	      95.212655	    1340802.337	    1340849.787	     0.051	     1.680	     0.118	    -0.125	    -0.009	    -0.170	    -2.309	    -0.041	   -44.925	   -45.888	         0	         0	     0.001	    -0.074	         -2.727	        -44.723	          0.202	          1.165
      1825.53754	     -12.881186	      95.231627	    1340794.038	    1340841.395	     0.048	     1.630	     0.117	    -0.125	    -0.009	    -0.173	    -2.309	    -0.032	   -44.832	   -45.788	         0	         0	     0.001	    -0.075	         -2.722	        -44.635	          0.197	          1.153
      1825.53755	     -12.831470	      95.250589	    1340785.765	    1340832.987	     0.090	     1.680	     0.117	    -0.125	    -0.009	    -0.174	    -2.309	    -0.041	   -44.715	   -45.662	         0	         0	     0.001	    -0.074	         -2.731	        -44.491	          0.224	          1.171
      1825.53756	     -12.781751	      95.269543	    1340777.515	    1340824.615	     0.061	     1.550	     0.116	    -0.125	    -0.008	    -0.179	    -2.309	    -0.042	   -44.575	   -45.519	         0	         0	     0.001	    -0.071	         -2.733	        -44.367	          0.208	          1.152
      1825.53758	     -12.732031	      95.288488	    1340769.291	    1340816.219	     0.058	     1.670	     0.116	    -0.125	    -0.008	    -0.181	    -2.309	    -0.045	   -44.407	   -45.338	         0	         0	     0.001	    -0.076	         -2.743	        -44.185	          0.222	          1.153
      1825.53759	     -12.682308	      95.307424	    1340761.091	    1340807.758	     0.059	     1.580	     0.115	    -0.125	    -0.008	    -0.184	    -2.309	    -0.041	   -44.186	   -45.124	         0	         0	     0.001	    -0.075	         -2.741	        -43.926	          0.260	          1.198
      1825.53760	     -12.632583	      95.326350	    1340752.915	    1340799.336	     0.082	     1.440	     0.114	    -0.125	    -0.008	    -0.188	    -2.309	    -0.037	   -43.913	   -44.856	         0	         0	     0.001	    -0.068	         -2.734	        -43.687	          0.226	          1.169
      1825.53761	     -12.582856	      95.345268	    1340744.764	    1340790.826	     0.075	     1.560	     0.113	    -0.125	    -0.008	    -0.193	    -2.309	    -0.054	   -43.591	   -44.550	         0	         0	     0.001	    -0.074	         -2.762	        -43.300	          0.291	          1.250
      1825.53762	     -12.533126	      95.364177	    1340736.638	    1340782.465	     0.059	     1.590	     0.112	    -0.125	    -0.008	    -0.198	    -2.309	    -0.030	   -43.300	   -44.261	         0	         2	     0.001	    -0.073	         -2.742	        -43.085	          0.215	          1.176
      1825.53763	     -12.483394	      95.383077	    1340728.537	    1340774.150	     0.070	     1.460	     0.111	    -0.125	    -0.007	    -0.202	    -2.309	    -0.042	   -43.135	   -44.133	         0	         2	     0.001	    -0.069	         -2.753	        -42.860	          0.275	          1.273
      1825.53765	     -12.433660	      95.401968	    1340720.460	    1340766.128	     0.060	     1.500	     0.110	    -0.125	    -0.007	    -0.210	    -2.309	    -0.044	   -43.171	   -44.159	         0	         0	     0.001	    -0.069	         -2.763	        -42.905	          0.266	          1.254
      1825.53766	     -12.383924	      95.420851	    1340712.409	    1340758.335	     0.056	     1.700	     0.110	    -0.126	    -0.007	    -0.214	    -2.309	    -0.039	   -43.365	   -44.339	         0	         0	     0.001	    -0.078	         -2.772	        -43.154	          0.211	          1.185
      1825.53767	     -12.334186	      95.439725	    1340704.382	    1340750.515	     0.036	     1.710	     0.109	    -0.126	    -0.007	    -0.220	    -2.309	    -0.026	   -43.598	   -44.549	         0	         0	     0.001	    -0.077	         -2.764	        -43.369	          0.229	          1.180
      1825.53768	     -12.284445	      95.458590	    1340696.379	    1340742.689	     0.072	     1.610	     0.108	    -0.126	    -0.007	    -0.221	    -2.309	    -0.059	   -43.790	   -44.738	         0	         0	     0.001	    -0.072	         -2.793	        -43.517	          0.273	          1.221
      1825.53769	     -12.234703	      95.477446	    1340688.402	    1340734.847	     0.070	     1.620	     0.108	    -0.126	    -0.006	    -0.225	    -2.309	    -0.047	   -43.925	   -44.878	         0	         0	     0.001	    -0.074	         -2.786	        -43.659	          0.266	          1.219
      1825.53770	     -12.184958	      95.496294	    1340680.449	    1340726.993	     0.054	     1.640	     0.107	    -0.126	    -0.006	    -0.228	    -2.309	    -0.039	   -44.018	   -44.963	         0	         0	     0.001	    -0.075	         -2.782	        -43.762	          0.256	          1.201
      1825.53772	     -12.135211	      95.515133	    1340672.521	    1340719.055	     0.067	     1.370	     0.107	    -0.126	    -0.006	    -0.230	    -2.309	    -0.037	   -44.072	   -45.010	         0	         0	     0.001	    -0.066	         -2.773	        -43.761	          0.311	          1.249
      1825.53773	     -12.085462	      95.533964	    1340664.619	    1340711.213	     0.056	     1.570	     0.106	    -0.126	    -0.006	    -0.234	    -2.309	    -0.032	   -44.091	   -45.023	         0	         0	     0.001	    -0.072	         -2.778	        -43.816	          0.275	          1.207
      1825.53774	     -12.035711	      95.552786	    1340656.741	    1340703.322	     0.056	     1.590	     0.105	    -0.126	    -0.006	    -0.234	    -2.309	    -0.036	   -44.079	   -45.007	         0	         0	     0.001	    -0.073	         -2.783	        -43.798	          0.281	          1.209
      1825.53775	     -11.985957	      95.571600	    1340648.888	    1340695.393	     0.051	     1.410	     0.105	    -0.126	    -0.006	    -0.238	    -2.309	    -0.041	   -44.037	   -44.964	         0	         0	     0.001	    -0.067	         -2.786	        -43.719	          0.318	          1.245
      1825.53776	     -11.936202	      95.590406	    1340641.060	    1340687.545	     0.056	     1.550	     0.104	    -0.126	    -0.005	    -0.238	    -2.308	    -0.037	   -43.977	   -44.903	         0	         0	     0.001	    -0.071	         -2.784	        -43.701	          0.276	          1.202
      1825.53778	     -11.886445	      95.609203	    1340633.257	    1340679.618	     0.056	     1.330	     0.104	    -0.126	    -0.005	    -0.241	    -2.308	    -0.050	   -43.899	   -44.822	         0	         0	     0.001	    -0.064	         -2.793	        -43.568	          0.331	          1.254
      1825.53779	     -11.836685	      95.627991	    1340625.479	    1340671.801	     0.066	     1.330	     0.103	    -0.126	    -0.005	    -0.241	    -2.308	    -0.039	   -43.809	   -44.731	         0	         0	     0.001	    -0.065	         -2.783	        -43.539	          0.270	          1.192
      1825.53780	     -11.786923	      95.646772	    1340617.726	    1340663.957	     0.068	     1.240	     0.102	    -0.126	    -0.005	    -0.246	    -2.308	    -0.040	   -43.716	   -44.642	         0	         0	     0.001	    -0.062	         -2.786	        -43.445	          0.271	          1.197
      1825.53781	     -11.737159	      95.665544	    1340609.999	    1340656.124	     0.078	     1.520	     0.102	    -0.126	    -0.005	    -0.245	    -2.308	    -0.037	   -43.616	   -44.552	         0	         0	     0.001	    -0.072	         -2.792	        -43.333	          0.283	          1.219
      1825.53782	     -11.687393	      95.684308	    1340602.296	    1340648.323	     0.050	     1.350	     0.101	    -0.126	    -0.005	    -0.249	    -2.308	    -0.050	   -43.517	   -44.450	         0	         0	     0.001	    -0.063	         -2.800	        -43.227	          0.290	          1.223
      1825.53783	     -11.637626	      95.703063	    1340594.619	    1340640.567	     0.072	     1.630	     0.100	    -0.126	    -0.005	    -0.247	    -2.308	    -0.039	   -43.409	   -44.344	         0	         0	     0.001	    -0.076	         -2.800	        -43.148	          0.261	          1.196
      1825.53785	     -11.587856	      95.721811	    1340586.966	    1340632.761	     0.065	     1.390	     0.100	    -0.126	    -0.005	    -0.250	    -2.308	    -0.037	   -43.312	   -44.240	         0	         0	     0.001	    -0.065	         -2.790	        -43.005	          0.307	          1.235
      1825.53786	     -11.538084	      95.740550	    1340579.339	    1340625.094	     0.100	     1.570	     0.099	    -0.126	    -0.005	    -0.250	    -2.308	    -0.030	   -43.212	   -44.139	         0	         0	     0.001	    -0.072	         -2.790	        -42.965	          0.247	          1.174
      1825.53787	     -11.488310	      95.759282	    1340571.737	    1340617.343	     0.043	     1.280	     0.098	    -0.126	    -0.005	    -0.250	    -2.308	    -0.048	   -43.109	   -44.042	         0	         0	     0.001	    -0.062	         -2.798	        -42.808	          0.301	          1.234
      1825.53788	     -11.438534	      95.778005	    1340564.161	    1340609.701	     0.062	     1.420	     0.098	    -0.126	    -0.005	    -0.249	    -2.308	    -0.036	   -43.027	   -43.961	         0	         0	     0.001	    -0.068	         -2.791	        -42.749	          0.278	          1.212
      1825.53789	     -11.388756	      95.796721	    1340556.609	    1340602.064	     0.052	     1.420	     0.097	    -0.126	    -0.005	    -0.250	    -2.308	    -0.065	   -42.967	   -43.899	         0	         0	     0.001	    -0.067	         -2.820	        -42.635	          0.332	          1.264
      1825.53791	     -11.338976	      95.815428	    1340549.083	    1340594.515	     0.075	     1.620	     0.096	    -0.126	    -0.005	    -0.248	    -2.308	    -0.030	   -42.920	   -43.852	         0	         0	     0.001	    -0.076	         -2.792	        -42.640	          0.280	          1.212
      1825.53792	     -11.289194	      95.834128	    1340541.582	    1340586.955	     0.026	     1.370	     0.096	    -0.127	    -0.005	    -0.248	    -2.308	    -0.041	   -42.875	   -43.800	         0	         0	     0.001	    -0.066	         -2.794	        -42.579	          0.296	          1.221
      1825.53793	     -11.239410	      95.852819	    1340534.106	    1340579.445	     0.066	     1.690	     0.095	    -0.127	    -0.005	    -0.247	    -2.308	    -0.043	   -42.830	   -43.745	         0	         0	     0.001	    -0.076	         -2.805	        -42.534	          0.296	          1.211
      1825.53794	     -11.189624	      95.871503	    1340526.656	    1340571.954	     0.076	     1.460	     0.095	    -0.127	    -0.004	    -0.246	    -2.308	    -0.032	   -42.781	   -43.689	         0	         0	     0.001	    -0.069	         -2.785	        -42.513	          0.268	          1.176
      1825.53795	     -11.139836	      95.890179	    1340519.231	    1340564.500	     0.066	     1.390	     0.094	    -0.127	    -0.004	    -0.246	    -2.308	    -0.038	   -42.732	   -43.640	         0	         0	     0.001	    -0.066	         -2.788	        -42.481	          0.251	          1.159
      1825.53796	     -11.090046	      95.908847	    1340511.832	    1340557.056	     0.088	     1.630	     0.094	    -0.127	    -0.004	    -0.246	    -2.308	    -0.031	   -42.680	   -43.584	         0	         0	     0.001	    -0.078	         -2.793	        -42.431	          0.249	          1.153
      1825.53798	     -11.040254	      95.927508	    1340504.458	    1340549.584	     0.077	     1.420	     0.094	    -0.127	    -0.004	    -0.246	    -2.308	    -0.039	   -42.622	   -43.520	         0	         0	     0.001	    -0.069	         -2.792	        -42.334	          0.288	          1.186
      1825.53799	     -10.990460	      95.946161	    1340497.109	    1340542.149	     0.055	     1.380	     0.093	    -0.127	    -0.004	    -0.245	    -2.308	    -0.056	   -42.560	   -43.451	         0	         0	     0.001	    -0.068	         -2.807	        -42.233	          0.327	          1.218
      1825.53800	     -10.940665	      95.964806	    1340489.786	    1340534.733	     0.081	     1.280	     0.093	    -0.127	    -0.004	    -0.245	    -2.308	    -0.045	   -42.497	   -43.376	         0	         0	     0.001	    -0.063	         -2.791	        -42.156	          0.341	          1.220
      1825.53801	     -10.890867	      95.983443	    1340482.488	    1340527.405	     0.076	     1.550	     0.093	    -0.127	    -0.004	    -0.246	    -2.308	    -0.050	   -42.421	   -43.286	         0	         0	     0.001	    -0.071	         -2.805	        -42.112	          0.309	          1.174
      1825.53802	     -10.841068	      96.002073	    1340475.216	    1340520.031	     0.053	     1.360	     0.093	    -0.127	    -0.004	    -0.246	    -2.308	    -0.042	   -42.320	   -43.185	         0	         0	     0.001	    -0.066	         -2.792	        -42.023	          0.297	          1.162
      1825.53804	     -10.791266	      96.020696	    1340467.970	    1340512.629	     0.048	     1.470	     0.093	    -0.127	    -0.004	    -0.246	    -2.308	    -0.044	   -42.208	   -43.061	         0	         0	     0.001	    -0.071	         -2.799	        -41.860	          0.348	          1.201
      1825.53805	     -10.741463	      96.039311	    1340460.749	    1340505.249	     0.069	     1.280	     0.092	    -0.127	    -0.004	    -0.245	    -2.308	    -0.045	   -42.075	   -42.928	         0	         0	     0.001	    -0.062	         -2.790	        -41.710	          0.365	          1.218
      1825.53806	     -10.691658	      96.057918	    1340453.553	    1340497.916	     0.066	     1.340	     0.092	    -0.127	    -0.004	    -0.245	    -2.308	    -0.033	   -41.934	   -42.793	         0	         0	     0.001	    -0.065	         -2.781	        -41.582	          0.352	          1.211
      1825.53807	     -10.641851	      96.076519	    1340446.383	    1340490.632	     0.072	     1.300	     0.092	    -0.127	    -0.004	    -0.243	    -2.308	    -0.041	   -41.792	   -42.658	         0	         0	     0.001	    -0.063	         -2.785	        -41.464	          0.328	          1.194
      1825.53808	     -10.592042	      96.095111	    1340439.239	    1340483.354	     0.080	     1.350	     0.092	    -0.127	    -0.003	    -0.243	    -2.308	    -0.037	   -41.655	   -42.518	         0	         0	     0.001	    -0.066	         -2.783	        -41.332	          0.323	          1.186
      1825.53809	     -10.542232	      96.113697	    1340432.120	    1340476.078	     0.066	     1.350	     0.092	    -0.127	    -0.003	    -0.241	    -2.308	    -0.046	   -41.518	   -42.375	         0	         0	     0.001	    -0.067	         -2.791	        -41.167	          0.351	          1.208
      1825.53811	     -10.492419	      96.132275	    1340425.027	    1340468.843	     0.060	     1.300	     0.091	    -0.127	    -0.003	    -0.242	    -2.308	    -0.041	   -41.378	   -42.235	         0	         0	     0.001	    -0.065	         -2.785	        -41.031	          0.347	          1.204
      1825.53812	     -10.442605	      96.150845	    1340417.960	    1340461.649	     0.053	     1.630	     0.091	    -0.127	    -0.003	    -0.243	    -2.308	    -0.054	   -41.230	   -42.088	         0	         0	     0.001	    -0.075	         -2.809	        -40.880	          0.350	          1.208
      1825.53813	     -10.392789	      96.169409	    1340410.918	    1340454.430	     0.054	     1.270	     0.091	    -0.127	    -0.003	    -0.243	    -2.308	    -0.058	   -41.091	   -41.942	         0	         0	     0.001	    -0.064	         -2.802	        -40.710	          0.381	          1.232
      1825.53814	     -10.342971	      96.187965	    1340403.902	    1340447.381	     0.082	     1.850	     0.091	    -0.127	    -0.003	    -0.243	    -2.308	    -0.060	   -40.953	   -41.800	         0	         0	     0.001	    -0.073	         -2.813	        -40.666	          0.287	          1.134
      1825.53815	     -10.293151	      96.206515	    1340396.912	    1340440.163	     0.074	     1.320	     0.091	    -0.127	    -0.003	    -0.245	    -2.308	    -0.031	   -40.822	   -41.666	         0	         0	     0.001	    -0.062	         -2.775	        -40.476	          0.346	          1.190
